Customer_ID,Age,Gender,Marital_Status,Education,Employment_Type,Annual_Income,Loan_Amount,Loan_Term,Credit_Score,Existing_Loan,Property_Area,State,Loan_Purpose,Loan_Status,Default_Status,Interest_Rate,EMI
CUST00978,24,Male,Single,Non-Graduate,Salaried,1392673,1384742,48,752,Yes,Semiurban,Uttar Pradesh,Car,Approved,No,15.58,46827.36
CUST00979,30,Female,Single,Non-Graduate,Salaried,432732,1729161,36,576,No,Semiurban,Rajasthan,Home,Rejected,No,14.79,69344.16
CUST00980,51,Female,Single,Non-Graduate,Salaried,1918224,1088199,120,505,No,Rural,Rajasthan,Car,Rejected,No,9.67,17837.4
CUST00981,28,Female,Married,Non-Graduate,Self-Employed,813474,710902,240,663,No,Semiurban,Uttar Pradesh,Home,Approved,No,8.43,7956.18
CUST00982,23,Male,Married,Graduate,Salaried,1124044,1320660,36,463,Yes,Rural,Karnataka,Car,Rejected,No,10.92,48703.01
CUST00983,29,Male,Married,Graduate,Salaried,1084200,1588112,84,477,Yes,Rural,Uttar Pradesh,Education,Approved,No,10.62,32960.89
CUST00984,50,Female,Single,Graduate,Self-Employed,413030,1159004,180,527,Yes,Rural,Uttar Pradesh,Business,Approved,No,12.18,18202.8
CUST00985,31,Female,Married,Non-Graduate,Salaried,924238,1776676,84,665,Yes,Urban,Gujarat,Business,Approved,No,12.25,39287.81
CUST00986,55,Female,Single,Non-Graduate,Self-Employed,1814710,1420073,24,835,Yes,Urban,Punjab,Home,Approved,No,13.75,75441.38
CUST00987,57,Male,Single,Graduate,Self-Employed,1218652,1735996,120,814,No,Urban,Punjab,Education,Approved,No,11.59,31233.46
CUST00988,33,Female,Married,Graduate,Self-Employed,1586652,1286180,24,603,Yes,Rural,Uttar Pradesh,Business,Approved,No,7.94,62101.06
CUST00989,56,Female,Single,Non-Graduate,Salaried,348554,590340,24,463,No,Urban,Tamil Nadu,Home,Approved,No,14.72,31839
CUST00990,33,Female,Single,Graduate,Salaried,485555,1199265,24,636,Yes,Urban,Punjab,Car,Approved,No,9.79,59753.38
CUST00991,32,Male,Single,Graduate,Self-Employed,644191,752436,12,761,No,Urban,Punjab,Car,Approved,No,15.74,72572.45
CUST00992,57,Female,Single,Non-Graduate,Self-Employed,1702337,496636,12,820,Yes,Rural,Punjab,Education,Approved,No,8.06,44722.07
CUST00993,30,Female,Single,Graduate,Self-Employed,1754094,706031,120,456,Yes,Rural,Uttar Pradesh,Business,Rejected,No,15.62,15073.76
CUST00994,29,Male,Single,Non-Graduate,Self-Employed,1589517,312307,60,452,No,Rural,Rajasthan,Car,Rejected,No,7.82,7240.32
CUST00995,27,Male,Married,Graduate,Self-Employed,514451,1402144,36,560,Yes,Urban,Maharashtra,Home,Rejected,Yes,9.08,49558
CUST00996,22,Female,Single,Non-Graduate,Self-Employed,1120597,1601330,12,687,No,Semiurban,Rajasthan,Car,Approved,No,7.42,143345.72
CUST00997,43,Male,Single,Non-Graduate,Salaried,1532762,1021248,360,812,Yes,Urban,Gujarat,Car,Approved,No,13.35,14198.18
CUST00998,59,Female,Single,Non-Graduate,Self-Employed,1825794,513547,84,688,Yes,Urban,Tamil Nadu,Business,Approved,Yes,14.65,12383.21
CUST00999,60,Male,Single,Non-Graduate,Self-Employed,972944,453850,12,723,No,Rural,Uttar Pradesh,Business,Approved,No,10.91,41947.09
CUST01000,59,Male,Married,Non-Graduate,Self-Employed,1686205,1234446,240,743,Yes,Rural,Karnataka,Home,Approved,No,15.36,20944.43
